id,text
1582840706561090000,@user Mais fácil: O SBT quer fazer debate na TV! O que vamos fazer?? Não sei... Lula só fala merda e toma surra do Jair. Vamos bundar então? SIIIIIMMMM!!
1578436966122630000,"@user @user Glória a Deus, Bolsonaro reeleito 💪💪💪💪💪💪💪💪💪💪💪🇧🇷🇮🇱🇧🇷"
1582816126622310000,"@user @user a pfizer? que em seus contratos falava que não iria se responsabilizar por efeito colateral? que não sabia se a vacina era eficiente, e que exigiu em contrato que não fosse julgada pela corte brasileira? quem em sã consciência assinaria esse contrato?"
1580059571720450000,O Governo Bolsonaro segue dando um passeio de violações pelo código penal e eleitoral. O mais incrível é que o @user não faz nada...
1577305490484240000,"Sei não gente isso se surpreender com o Bozo na maçonaria não cola pois para mim isso é algo que sempre tava na cara, inclusive acho que é assim que ele ainda tem tanto gado"
1586181594305350000,@user Bolsonaro cita mentira do presidente que ele botou no Ipea. Os técnicos do IPEA estão processando ele por isso.
1585731612552990000,"@user @user Continuando o projeto do Senador Paulo Paim e Deputado Pompeu de matos 14* salario para os aposentados chegava na Bia Kiss( pres. da comissão de seg. e justiça)escondia o projeto a mando de Bolsonaro. 
Meu tel. (86)981491960 para esclarecer melhor para Lula detonar Bolsonaro."
1583669623924200000,"@user Meus já foram picados e jogados fora, os sertanejos tudo FAMÍLIA né, amantes, ex mulher, filhos em todos os cantos...só família igual ao VÉIO TARADÃO DA MOTOCA! Sem Deus, sem Pátria(porque se fosse patriota não matava 400.000 pessoas sem vacina) e família 4 casamentos...."
1586035824835040000,"@user @user @user RESPONDE O JANONES CARLUXO
BOLSONARO NÃO MEXA NO MEU SALÁRIO
CELULAR DO BEBIANO
PINTOU UM CLIMA
ATENTADO FAKE DO TARCÍSIO
AUDITORIA DE TAUBATÉ
FORA BOLSONARO
FORA FASCISTAS
JAIR EM DESESPERO 

️⃣3️⃣"
1580337176163650000,"@user @user @user @user Mais uma vez falta conhecimento a Bolsonaristas.

Lula fez evento na estrada do Itararé, que não é dentro do Alemão.

A segurança de Lula é realizada pela Polícia Federal e tenho certeza que não faria acordo com Comando Vermelho. 

Diferente dos secretários de Bolsonaro no RJ"
1581243937284440000,"@user Vou te dizer uma coisa: na ânsia de esconder a sua corrupção e a roubalheira do filho, e jurar que Lula seria o candidato fácil de derrotar, bolsonaro moveu céu e terra para trazer Lula de volta. FAREI O L, SIM, pois bolsonaro encurralou o Brasil nesta dicotomia. VOU DE LULA 13!"
1586127180311900000,@user vou deixar d seguir. aff na hora vai prejudicar bolsonaro 😢
1577742983243470000,"@user Esse é , o entusiasta do esquartejador e ditador da Arábia Saudita, Mohammad bin Salman, que proíbe igrejas e prática do cristianismo. Agora a @user é apoiadora de ditador?"
1576262031883130000,"@user @user Cara, você se sente mesmo bem em Bolsonaro ter passado seu protagonismo, enfrentando Lula, para um sujeito folclórico como o falso padre? Ali Bolsonaro cerrou sua derrota. Ele jamais deveria deixar o padre chamar mais atenção que ele. Erro brutal."
1584966900492430000,@user @user 🚨HADDAD GOVERNADOR 13 QUEM É Tarcísio? volte para o Rio de Janeiro leve a milícia Junto São Paulo A CASA CAIU AUXÍLIO BOLSONARO É O ANTICRISTO PEDÓFILO NEYMAR MENTIROSO🚨 LULA PRESIDENTE DO BRASIL
1579897970723800000,@user Ué... mas o poder judiciário fez vista grossa pra tanta rachadinha incluindo as a família bolsonaro fez isso a vida toda... com confirmação da família.. confirmação dele falando.. nunca da nada... a partir do bolsonaro qualquer um pode fazer agora...
1577363153184240000,"O desespero da galera da esquerda tá macabro. Muitos estão criando contas falsas aqui e/ou modificando suas próprias contas, colocando bandeira do br, Israel e EUA ao lado do nome e referências a Bolsonaro na foto do perfil para criar FAKES e enganar o povo!

CUIDADO."
1577445206697600000,"@user @user Sim povo babando ovo do Bozo , tá na hora de acabar com orçamento secreto e por ele na cadeia ,pro povo acordar"
1581641466237290000,Queria ver o Lula e bolsonaro brigar por vocês na mesma intensidade que vocês brigam por eles... Eu hein povo besta do caralho .
1584897435175860000,@user @user @user Entre as piores do mundo: um balanço da economia brasileira no governo Bolsonaro
1586177091493860000,NENHUM assessor do Bozo fala pra ele da BURRICE que é chamar os favelados de traficantes?!
1584580580955800000,"Não é o capitão que segrega o povo! Para nós, somos uma só nação, verde e amarela. Não há diferenças, não há superioridades ou inferioridades.
Somos todos nós juntos, um povo só! É 2️⃣2️⃣ pelo progresso e pela igualdade!"
1586178909715960000,"@user Bolsonaro mentiu
Bolsonaro mentiu
Bolsonaro mentiu
Bolsonaro mentiu
Bolsonaro mentiu"
1577788714427770000,"@user @user @user ué? não tá vendo? ah é... esqueci que a grande mídia não noticia... 
superavit no fiscal, na balança comercial, no lucro das estatais, mesmo com redução de vários impostos e alíquotas.

curva de Laffer mostrando que não é só teoria."
1579171947061340000,"Água essencial para a vida , por décadas a esquerda , o pt melhor dizendo atrasou o envio de água ao Nordeste. Veio Bolsonaro , terminou o que eles começaram , depois de décadas . Parabéns Bolsonaro, se eles não terminaram de levar água , estão prometendo picanha .Quanta ilusão !"
1583640990598190000,@user @user Só falta o Xandão falar que no debate da Globo lixo (insulto) o Bolsonaro vai ter q ficar calado por 1 hora 🤔
1583378173416600000,"@user @user @user @user @user @user Desmentiu confirmando @user senão vejamos: ""Ele (Guedes) fala muito de desindexação da economia"", explicou o Bozó 🤡. ""Daí no bolo, o que é desindexar, o percentual fica indefinido."" ou seja vai ser uma taxa aleatória e hipotética"
1576907791465210000,"@user @user MG tem que virar voto. Não tem jeito. Zema tem que entrar “si o si” na disputa

No RJ, a soma dos candidatos (Romário, Daniel Silveira e Clarissa) ao Senado dá 62,4%. Tem espaço para Bolsonaro ampliar vantagem"
1582552407049110000,"EU NÃO PERCO A ESPERANÇA DE VER O XANDÃO DEGOLA CAIR POR TERRA.AGORA É TUDO OU NADA.OU FICAR A PÁTRIA LIVRE OU MORRER PELO BRASIL.ELE PROCUROU, AGORA VAI TER. EU ACREDITO QUE BOLSONARO TEM UMA CARTA NAS MANGAS. OS GENERAIS NÃO VÃO BATER CONTINÊNCIA PRA UM LADRÃO. CORAGEM PAULO"
1576893342163830000,"Atenção Bolsonaro como explicar que Sr conseguiu eleger seus senadores em vários Estados? Já ladrão de 9 dedos não conseguiu eleger seus senadores nestes referidos Estados! Isto obriga Sr requerer cópias dos boletins das urnas nos Estados em que Sr elegeu seus senadores, é isto!"
1585021531469490000,@user Todo mundo censurado e afastado. Só o esquerdista pode ficar e continuar falando mal de Bolsonaro. Desliguei.
1579471787330770000,"@user @user @user Na Venezuela também era assim! Se Bolsonaro ganhar, o congresso pode fazer lei ordinária com ampla maioria para mudar a constituição, ou em caso de Estado de Sítio, prorrogar indefinitivamente as eleições! Estude Direito Constitucional!"
1577476986720560000,@user @user Esquece meu filho nordeste inteiro é lula ainda mais depois dos comentários xenofobicos q vcs fizeram só fizeram eles terem mais ódio ainda
1576872174929180000,"@user Isso é vdd,o Lula não é a melhor opção, mas o Brasil não aguenta mais 4 anos de bozo"
1583275900774550000,"A votação de 1⁰ turno da esquerda alcançou o potencial máximo. Bolsonaro amplia sua votação no 2⁰ porque a esquerda circula numa bolha e de lá não tem força pra sair.
Fora, é território do Bolsonarismo crescente, que por sinal está invadindo a bolha e virando voto."
1585260316287730000,"@user Ei , a senhora não vai comentar nada sobre as inserções de rádio da propaganda de bolsonaro que seu candidato lulaladao ROUBOU??? AH LEMBREIII, VC SO SABE FALAR MAL DO BOLSONARO KKKKK"
1585292102459610000,"@user @user Kkkkkk ou seja, quem fez isso é o Bolsonaro….

Desliguem a globo desse povo"
1576317262767630000,"acabou setembro amarelo, né? pois muito que bem

bolsonaro se mata hoje e evita a vergonha de amanhã seu lixooooo"
1584807544039810000,@user @user AGRAVANTE TODAS AS SUAS AÇÕES E ESTARRECEDORAS ATITUDES CONTRA OS TRABALHADORES DESDE O DRÁCULA DE IRAJÁ TEMER E AO ORÇAMENTO SECRETO CRIMINOSAMENTE URDIDO EM CONLUIO COM BOLSONARO O LUGAR DESSE DELIRANTE LIRA É A PAPUDA...
1576717206070920000,"@user Ainda falta avaliar cerca de 46% do exterior
Mas ate ao momento o Lula esta na frente com 52% contra 36% do Bozo"
1580977156502410000,"@user A bandeira do Brasil é do povo brasileiro, que bolsonaro e o povo patriota resgatou das mãos dos comunistas, cuja Bandeira era pisada, rasgada, queimada, manchada."
1578581811470690000,"@user Votei no Bolsonaro em 2018 pelo discurso anti-sistema. Nomeou petista pra PGR, MJSP, AGU, jantou com Toffoli, acabou com a Lava Jato, entregou bilhões ao Centrão e se aliou a Waldemar C. N. e Roberto Jefferson
Bolsonaro traiu seu discurso de 2018, pq ainda defender?
Vim na paz."
1580266932519170000,"@user @user Viu como nosso futuro presidente é respeitado e recebido no exterior. O mito fica procurando salgadinho para ocupar a boca, já que não tem nada a dizer para a comunidade internacional."
1577809403507520000,"@user Não é possível que você não veja que essa é uma Fake News. Não tem nem 3 dias que eles erraram feio e já estão publicando outra mentira? 
Globo: Ipec: Lula tem 51% no 2º turno, e Bolsonaro, 43%."
1585109479892260000,"@user @user Aham po, vai na porra de um hospital público e vê se tem fila!

A porra da água chegou ao nordeste e o auxulio passou a ser 600 e não 80!

Que mundo tu vive ?

Provável ser no mundo que não precisa de nenhum serviço público!!"
1582399792910860000,"@user @user @user @user O Chávez, Ortega, Maduro, e cambada comunista são os amigos do maior corrupto e ex político mais vaidado do Brasil - 13.
Bolsonaro vai fechar o Congresso... nossa,e toda a bancada eleita?!
Tu boia igual uma prancha!"
1582066930449780000,vim na praia da Barra e todo carro que vejo tem um panaca com a foto do Bolsonaro kkkkkkkk muito panaca cara
1580750870832350000,"@user @user Esse foi apenas um pequeno exemplo de como esse monstro pensa.

É como se estivéssemos vivendo novamente aquela eleição de 2022 anos atrás, onde os candidatos eram Jesus, o Messias, e Barrabás, o ladrão, e onde a maioria votou errado.

Por vc: seja esperto, pesquise e vote certo!"
1586480898366590000,"Reta final do segundo turno para o Presidente, então vamos lá, falar de assunto polêmico 🚨🚨🚨"
1586373854834070000,"Minas Gerais É MUITO, BOLSONARO 2️⃣2️⃣✅
MG vai Reeleger o Capitão!!

BH 29 Outubro 2022 🇧🇷🌻"
1584184666646790000,@user Escolho democracia: 🇧🇷🇧🇷🇧🇷22 BOLSONARO!
1585624562833790000,"@user Bora Gaby!!!! Bora Patriota!!!! 22 🇧🇷🇧🇷🇧🇷
Uhuuuu!!!!! 
Bem vinda!"
1578590472750000000,"@user Em números: 5% de diferença, são os mesmos 6 milhões de votos, q as urnas apuraram no dia 2… Ou seja: O Bozo não diminuiu NADA em relação ao Lula 13 até aqui e agora, tem uma semana a menos… 🤷🏾‍♂️"
1581812542631910000,"@user @user @user Ué...
 Ja que olhou minhas respostas. Ve algum twitte meu defendendo o bolsonaro. Sai dai louco.

Voto NULO"
1577459882923390000,"@user @user Bah não sei o que é pior, se é essa montagem fake do Bolsonaro ou tu ter acreditado que realmente era uma Bolsonarista."
1576331293927030000,"@user Lula, PT e Chuchu nunca mais.

Vote no MITO, Bolsonaro 22

Lula, PT e Chuchu nunca mais.

Vote no MITO …Bolsonaro 22"
1586096260716580000,"@user @user @user @user Usando a sua frase ""Até condenaram ele por algum crime, ele é inocente"". As acusações foram anuladas, então não tem nada contra ele. Mas, se você já suspeita que o Bolsonaro e família é criminoso. Porque não anula o voto? Bem pro Brasil ele não faz."
1582791823281440000,"Keno está recuperando, deve voltar a ser titular então. 
Espero então que pelo menos Jair volte a ser titular"
1578701873078410000,Vc sabia? PF apreende dinheiro na cueca de vice-líder do (des)governo Bolsonaro em operação sobre desvios em verba da Covid-19
1584930427927610000,"@user @user @user @user Sério? A ginástica mental de vcs é tanta que não sobra tempo pra pesquisar tudo o que foi feito?? Sabe a inflação? Olha aí os gráficos...Reino Unido 10% a inflação...Reino Unido! O Bozo precisou asfaltar aquela tal rodovia da morte, pq o roubo era tanto que Lula e Dilma não ⬇️"
1584497122359270000,"@user Avisa que o Lula vai ser reeleito, e ela vai precisar entender que vai ter aumento salarial, blz? Pq no governo do bozo eu não tive nenhum aumento e só problemas da cabeça"
1579152161203960000,"@user @user @user @user Inacreditável, os ladrões sabem o sapo barbudo de ladrão. 😂"
1579584959647730000,@user @user @user Se descontar uber e ifood (que de fato não são empregos) o desemprego sob bozo bate os 30%
1576994356480730000,@user GLOBO ADMITE : NA VERDADE BOLSONARO FOI O GRANDE VENCEDOR DO PRIMEIRO TURNO !! TE PREPARA QUE AGORA É QUE O JOGO VAI COMEÇAR 👇 O BRASIL 🇧🇷 É BOLSONARO 👇
1577145047463900000,"@user Não sou eleitor de Bolsonaro mas vou te explicar.
A própria esquerda PTista tá colhendo oq plantou com suas relações de poder.

1- Ao mesmo tempo que favoreceu algumas ações afirmativas, concedeu muito poder a uma frente evangélica (não atoa tem igreja em tudo oq é canto) (+)"
1586029524625500000,@user @user E quem foi que disse a ela que quem vai votar em Bolsonaro vai ficar intrigado de todo mundo? @user é uma vergonha para a política nacional e para os evangelicos! Apoiando corrupto e negando os valores cristãos!
1581831316387300000,@user @user @user Não estamos falando em diminuição estamos falando em quantidade. Olha a quantidade de desmatamento em 2004. E Também o desmatamento no governo bolsonaro aumentou por conta também dessas crises globais. Mas mesmo assim não desmatou níveis absurdos como o do governo Lula
1583854669553900000,"A Nike fazendo de tudo para a Camiseta da Seleção não ter relação com politica.
 Muita jogadores tentando não envolver a Seleção com a política e o Neymar Faz o que???

 Bota o nome dele em campanha do Bozo um mês antes da Copa..

 Olha só o nome dele sendo usado para atacar TSE"
1584551928222320000,"@user @user 
BOLSONARO TEM BANDIDO DE ESTIMACAO. 
- Bolsonaro já planejou jogar bomba em adutora,
- Roberto Jefferson lançou granada na PF.
O Bolsonarismo é Terrorista."
1581404388840850000,"@user @user Pra vc ver q os bolsonaristas estão enfeitiçados pelo anticristo. Só não vê quem não quer. Estão mergulhados em sentimentos d idolatria e medo pra ficar xingando, não tem respeito. Deus salve nosso país desse mal do bolsoaro q torna as pessoas piores"
1581787506361570000,"@user dando uma aula sobre gestão na saúde pública para o genocida do Bolsonaro. Enfiando o dedo na ferida e lavando a alma do povo brasileiro. 
A única ciência que o Bolsonaro conhece é a ciência de mentir."
1583189596845680000,Moraes rejeita pedido para derrubar peça de Lula que chama Bolsonaro de “pai da mentira”
1583664375012830000,"É extremamente insuportável entrar no @user esta semana e que todo vídeo que eu tente assistir mostre um ad do Bolsonaro, mesmo indicando que não tenho interesse nesse anúncio. Vontade de ficar sem entrar na plataforma até novembro. Que saco."
1578066911400700000,"Minha MAE, NEGRA, CRIADA EM COMUNIDADE defende bolsonaro ate os dentes e diz que EU voto no LULA pq gosto eu gosto do ambiente de DROGAS, ARMAS E PROSTITUIÇÃO e todo mundo de esquerda é assim kkkkk 
Esqueci de falar que ela é da igreja"
1584611333114590000,"lá na caixa do nada um tiozinho ""o bolsonaro 😡😡😡 o bolsonaro inventou o pix pra roubar o povo 😡😡😥😥. se o Lula entrar vai tirar o pix 🙏🏻🙏🏻🙏🏻 pq isso só serve pra roubar o povo 🥺🥺🥺 bolsonaro inventou isso só pra roubar o povo 😡😡😡"""
1579864266089600000,"O afastamento do governador de Alagoas é armação do Lira e tropa, já que as acusações são as mesmas que pesam contra Bolsonaro e o próprio Lira, ou cometerem atos iguais!!!"
1577333046713460000,"@user @user Esse aí pode ser fake, mas esses aqui são reais e ainda tem um vídeo dele pedindo voto na maçonaria

Bolsonaro Satanista"
1580648088737260000,"@user LADRÃO, LADRÕES E ÓRGÃOS PÚBLICOS CONIVENTES COM OS CORRUPTOS 
VOTEI E CONTINUO VOTANDO NO PRESIDENTE BOLSONARO E RESPEITEM NOSSOS VOTOS 
O PODER EMANA DO POVO"
1579652558611980000,"@user @user Empatia eu tenho com quem sofre com a fome, com quem perdeu parente por causa do atraso na compra das vacinas, pelas crianças que são vítimas da violência policial apoiada pelo mito. É essa galera q tu deveria tá defendendo aqui e n as bnitas do Instagram, mas né,seja a advogada"
1582515797921910000,"@user @user Cadê a Bárbara Gância? Pelo amor, esta mulher ofende o Presidente Bolsonaro de maneira sórdida."
1581817716259750000,"@user Kkkk se o bolsonaro não cuida você que o sapo cachaceiro vai cuidar dos pobres, eu tô indignado com tamanha idiotice sua."
1577676923198660000,@user 2 turno copa edit flodar lula views layout thread bl simone bolsonaro 13 confirma bts min yoongi follow sdv aniversário enfeites perfil felipe neto heartstopper kpop jimin eleição pantanal fancam bts young royals elite netflix
1580887708230070000,"Já parou pra pensar que a pessoa votou no Ciro pq não vota no PT por convicção, e viu que abriu mão Bozo por ver uma alternativa já que o Bolsonaro foi um desastre, mas que ainda prefere o Bozo, porque, simplesmente não vota no Lula.

É com esse discurso que querem virar voto?"
1586472299661850000,Bolsonaro x Lula: Qual será o legado da polarização política para os brasileiros? | LINHA DE FRENTE
1586181601016560000,"Bonner
Vai Lula
Bolsonaro mentiu
Bolsonaro criminoso 
Esse Bolsonaro 
DebateNaGlobo
LULA 
Lulinha 
Viagra Jair Renan
Viva o SUS
Bolsonaro mais uma vez chama o povo da comunidade do complexo do Alemão de bandidos.
Bozo nojento 
Bolsolixo×"
1582015343748260000,"Trabalhar com público não forma caráter, forma ódio e fobia social. O resto é mito."
1576744255225100000,"se vc é meu amigo e defende Bolsonaro e ainda fala mal do nordeste por n ter apoiado esse merda ambulante, saiba q eu n tenho mais o mínimo respeito por vc e só sinto pena, não conte comigo pra nada, agora vc é só conhecido e foda-se"
1576180301231190000,@user Essa Vera não cansa de passar vergonha ! Não aprendeu e se brincar ainda será capaz de votar no Bozo novamente .
1582585119763680000,@user O choro é livre. Lula 13! Jair já era. Acabou pro genocida
1580516053737930000,@user A gente não! Eu não estava lá e ninguém tem procuração para me representar. A direita está mais uma vez sendo pautada pela esquerda. Bolsonaro foi lá como cristão e respeitou a missa. Se algum apoiador se excedeu é individual e não coletivo. Simples assim
1578368252321080000,"@user @user FYI a vacinação vem caindo no BR desde 2012...no mundo ta caindo desde começo dos 2000s!

daqui a pouco tao falando q o bozo jogou a bomba em hiroshima..."
1584635947089810000,@user @user uaalllll a BRASMKART a mesma que erro por uma margem de mais de 10% e apontou bozo eleito no primeiro turno KKKKKKKKKKKKKKKKKK
1576993292213830000,os cara vê o alan falando mal do bolsonaro toda vez q pode e ainda fica surpreso qnd ele diz q foi no lula?
1586086081895680000,"Inacreditável o nível de Perseguição e mentiras espalhadas sobre Bolsonaro.
Querem ganhar a base de inverdades .Que haja uma resposta firme das famílias e homens de Bem m
22"
1584356306697450000,"Atirou sim ,agora a pergunta fica no ar 
Porque Bolsonaro mandou o ministro da justiça pra lá..
Certeza que ele tem rabo preso com Roberto Jefferson"
1576568792217380000,"Adoro dia de eleição, e mais ainda hoje, com esperança de mandar Bolsonaro pro lixo (insulto) da história."
1578753049673180000,"@user Essas especulações retóricas não leva a nada. Já que o que predomina na política no Brasil são os interesses e o jogo político. E tendo o governo do Bozo, q é péssimo, e a história do governo Lula, podemos dizer que o Lula pode ser uma versão melhorada de si."
1585095657505050000,"ARGENTINA, CHURRASCO, PICANHA E CERVEJA. Bolsonaro / Ben Shapiro"
1576065580980790000,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Muito obrigado
@user 🤝 @user"
1582397684249290000,"@user @user ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" (Jair Bolsonaro)"
1585421270984060000,"@user @user Exato! Querem que ele enfie os pés pelas mãos, pra dizerem: tá vendo? É ditador, facista, machista, bla bla bla… ele não é burro (insulto) nao! Ele mostra o erro, espera oq nao vem e depois tira a carta da manga! Está com a verdade e a verdade prevalecerá"
1577864915192250000,"hj conversei com 2 eleitores do bozo e sai da conversa exausta e desesperançosa, agora fui abrir meu face e meu primo que tem síndrome de down (e teoricamente teria dificuldades cognitivas) acabou de postar uma montagem dele abraçado com o Lula e a legenda é “Lula la” 🥺🫶🏼🫶🏼"
1577783674640240000,@user Caraaaaaa. Aqui é uma prova cabal da parcialidade do jornalismo podre brasileiro. A pesquisa só captou os apoios de Bolsonaro... os de Lula não..
1577359712454070000,"Quem votou em Zema,ele mentiu mostra banner do Lula e da apoio a Bolsonaro ele não mereceu o voto dos mineiros, Zema mentiu,o voto certo é Lula para tirar esses mentirosos do caminho"
1586355761588080000,"@user @user @user @user @user @user CARA KKKJKKJ O BOZO SÓ FALA A TÍPICA COISINHA DE MENTIRA CONTRA O LULA PRA AGRADAR VOCÊS GADOS KKKK NÃO FODE ACÉFALA , mais uma que já teve o cérebro lavadinho com a burrice do Cuzonaro 😥🥺"
1581311649507840000,"@user Todo o pântano político, ideológico,artístico, imprensa, crime organizado, STF/TSE juntos contra o Bolsonaro. Só por isso meu voto é 22👊"
1577019297150670000,"O cara q trabalha comigo é ex alguma coisa do exército e tem porte de arma kk falando q vota no bozo pq o próprio tem ""ideias iguais as dele"" podre do caralho"
1580210711531180000,"@user Não tem LGBTQIAPN+ (código do GTA) pro Bolsonaro, existe homossexuais mas não é obrigatório ser um, ele sempre meteu e mete o pau (pênis) na comunidade por se sobressair dos intuitos iniciais, Acabar com a homofobia no mundo, mas se contraíram tanto que começaram com ideologia de gênero."
1581123091580580000,"É PRA ISSO QUE A CAMISETA DO (PAIS) serve, NÃO PRA PARTIDO POLÍTICOOOOOOOO tô ficando careca de explicar, (sim isso eu faço questão de explicar, não me importo mesmo, PORQUE viado POBRE VOTAR NO BOLSONARO E TIRO NA CABEÇA) e hablo mesmo"
1583149470090690000,"Está nas mãos dos pais e mães de família, dos filhos que prezam suas famílias, dos que estão trabalhando para sustentar honrosamente suas famílias. Não é gostar do Bozo. É pensar no manhã de 1 de novembro."
1584725635213460000,Para refrescar a memória do povo 😠👇👇
1582150985434400000,"meu deus A BURRICE de não saber interpretar um gráfico, é o exemplo do eleitor do bolsonaro, BURROS kkkkkk a importância do ENEM aí senhora deputada"
1584369375502820000,@user @user @user @user Querida é Dilma. Sou Patriota. Mais um sem argumentos tenho sangue doce pra esquerdista fraco.
1576761762472280000,"Mano como que levam aquele genocida pra segundo turno e elegem vários lixos, sim tô falando do merda do Bolsonaro e sua quadrilha ! E vai tomar no cu."
1581877117515900000,"Lula ficou vermelho de tanto aperto de mente. Correu o quanto pôde e quando Bolsonaro expôs os seus atos corruptos nem sabia onde colocar as mãos. Meu Deus, alguém viu a placa do caminhão que atropelou o 9 dedos?"
1576705358357500000,Mais de 50% e essas pesquisas estavam tudo erradas? Bozo tá levando senado e os cambais
1577097089430880000,"@user @user PT ficou 16 anos no poder e não usou a máquina não, né? Não aparelhou, não comprou deputados e senadores, não desviou nem um centavo, não aparelhou os ministérios, às estatais."
1585310699755930000,"@user @user @user @user Mas o próprio Bozo assim que se sentiu atraído por uma menina de 14 anos, inclusive indo até a casa dela. Isso se chama o quê????"
1577311394994840000,@user Se n fosse o Bolsonaro arrumar a água pro Nordeste eles iam passar sede lá povo ingrato
1578829970545450000,"@user @user @user caralho meno, onde tu tá achando fã de Bolsonaro, fã de Bolsonaro e Lula é pessoa normal, a parte radical e tóxica é sempre a q tem""maior atenção"", acontece com até comunidades, feminista, furry, gamer de lol, otaku, essas porra tudo"
1582423096329660000,"""Pessoas que têm acompanhado as venezuelanas dizem que elas ficaram muito preocupadas com a repercussão das falas de Bolsonaro e pediram uma retratação pública. Além de entidades de direitos humanos, o caso tem sido acompanhado de perto pela DPU e pelo MP do Distrito Federal."""
1580520177464050000,"@user A EXTREMA ESQUERDA provocou a fome do povo. Bolsonaro levou comida para Aparecida qdo ninguém levou. E quem disse por ex. que O dragão e a mentira se referiam ao Bolsonaro , o outro candidato vive cuspindo fogo e espalhando a mentira e ódio"
1577353361338140000,"@user O encantador de SERPENTE fez o seu trabalho perfeito. Vc diz que conhece o lula,não conhece,o ladrão que te conhece bem,e sabe que cai que ladra não morde e sabe muito bem como te conquistar. Jamais vc iria conseguir com o Bozo o que vc conseguiu do satanás. Ser humano 🤮"
1576977534855480000,"Temos que começar planejar o Impeachment de Lula, pois o PT, tá na cara né? Vai entrar só para roubar."
1578923847398870000,"@user Deixa de ser mentiroso, sujeito! Quem derrubou o veto de Bolsonaro, heim? De boa, quem te elegeu, cegos ou ignorantes, heim?"
1576910260690120000,"@user É foda pq teve falas do Ciro que ele acabou afastando a galera de esquerda que podia votar nele, juntando com a galera que só quer tirar o Bolsonaro acaba fazendo uma terceira via infelizmente enviavel."
1583877458859730000,@user Bolsonaro liberou o chorume social que estava represado em diversas partes da Ilha de Vera Cruz.
1586164621806670000,"Você pouco se importa com a pandemia, @user 

BOLSONARO MENTIROSO"
1586158362416520000,"Nova tipificação penal: Descondenado.

Criação do jurista Jair Bolsonaro. Ao vivasso."
1582541293846090000,"@user ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

- Jair Bolsonaro"
1576246638745880000,"@user Fica embaixo da asa dele.

Bolsonaro não respeita o nosso país, o nosso povo entre todas as suas diversidades e particulares, não respeita a democracia, não respeita nosso território. É fora direto pra cadeia."
1581512334052560000,"Eu sei que esta chato postagens de políticos, mas tem muita gente sendo enganado por mentira desses petistas Nunca gostei de política mas desde quando o PT arrumou essas mentiraias, sujeiras, e bandidagens ai comecei a gostar de política. 
bora Brasil 22 capitão 🇧🇷🇧🇷🇧🇷🇧🇷"
1577671987211780000,"@user Chora não afinal são 38 milhões de votos que irão p Bolsonaro inclusive de vários que votaram no ladrão mas preferem o juiz. 

Se vc não fosse da GN eu até te seguiria porque vc é esperto hein"
1581947377534980000,@user O candidato no segundo turno AFIRMA que está comprando parlamentares com Orçamento Secreto e afirma saber que. Está recebendo em troca de votos. Esse é o nível da corrupção do Bolsonaro.
1578099548807120000,"@user Parabéns é isso aí 👏 questão de sobrevivência 🙏 vamos ajudar a salvar o Brasil desse desgoverno genocida 🙏
VOTO pelo Brasil 🙏"
1577781461872160000,"@user Pois pare de pagar, ela que vá e peça ao mito dela pra financiar o futuro dela. Kkkkkkk"
1585946366244580000,@user @user Fala isso então para os amiguinho da Rosa vermelha que tentam relativizar a condenação de Lula e a atuação da Lava Jato.
1577393109293540000,"Seria interessante a campanha do Lula mostrando os principais influciadores (sem mostrar a identidade, claro) do Bolsonaro fazendo falas xenofobicas contra o nordeste e momentos depois pedindo apoio deles, apontar também a correria do governo sobre o auxílio nessa reta final"
1577508196452660000,"@user @user @user @user Olha @user @user @user @user @user @user esses perfis tão difamando Bolsonaro e falando q votou nele e agora por algum motivo vão votar nulo.eles tem perfil patriota e data d abril d 2014,Tem cara de impulsionando são fake."
1579976754130670000,"Conservadorismo só no cu dos outros, no deles é rola.

Nikolas Ferreira/ Chupetinha/ Gabriel Monteiro/ Carlos Bolsonaro"
1576053498495770000,"@user gerou pq uma montagem revolta mais do q 4 anos de um governo genocida, em que MILHARES de pessoas, inclusive fãs, ou partiram ou perderam alguém q amam por irresponsabilidade do presidente. mas quem liga, né? o problema é a montagem c o lula e um fora bolsonaro em fc"
1578538685028770000,"@user O Neymar não votou mas influenciou muitas pessoas a votar no canibal, genocida...!!"
1576826875208270000,"40 anos atrás, estar envolvido em escândalos de corrupção era suficiente para encerrar uma carreira política. Hoje o eleitor brasileiro homenageia os corruptos, reelegendo-os.
A esquerda destruiu mesmo o que ainda havia de valores."
1576558047983730000,"eu acho ridículo quando vejo alguém falando “vote pensando na sua realidade”. eu não voto por mim, eu voto por todos os meu redor…eu nem estudo mais, mas escolho sempre votar em dep que lutam pela educação! 👍🏻"
