id,tweet,polarity
1585809132246159104,"@user Muito pior que Bolsonaro, pensei q isso era impossível, mais ele consegue ser pior",-1.0
1578857919608913920,"@user Janaína, sejamos honestos: é impossível governar sem alianças. Vc queria que Bolsonaro fizesse aliança com PT, PSOL, PC do B?!?! Alianças e negociações são necessárias e são bem diferentes de mensalão e coisas do tipo. Coloque-se do único lado correto desta disputa.",-1.0
1583265665800338944,"@user se um desonesto o outro pode ser tbm? Entendi. não fala nada de rachadinhas, 51 imóveis com dinheiro vivo, micheque, propina da vacina , Bolsolão do MEC em barras de ouro , nem que ele está no Centrão do PL e PP os partidos mais corruptos do mensalão e petrolão. Fora o OS",-1.0
1576312629660122880,eu mainha e meu avô falando mal de bozo no telefone 🫶🏼 eh sobre isso e apenas,0.0
1576440520658006016,@user @user Ué não vai consolar seu MITO? Vai debandar pro @user ? Vira casaca da porra 😂😂😂,1.0
1579439403801660928,"@user @user Desde segunda já tentaram:
Bolsonaro maçon
Bolsonaro faz aborto
Bolsonaro e Collor vão confiscar poupança
Bolsonaro tira verba da educação
Bolsonaro canibal
Bolsonaro bate em mulher
Sabe porque nada emplacou? porque é tudo MENTIRA
diferente do que se sabe sobre o 9D https://t.co/KRbLnsBK0j",1.0
1579168472881565952,"@user Bolsonaro tem que socar um processo no rabo desse cara, esse Janones mente dia e noite para eleger o Lula, precisar tocar no bolso dele.",-1.0
1585624414514725120,"@user Pessoal, recebi informação quente aqui. A eleição será adiada a pedido da campanha de Bolsonaro. No domingo agora, apenas quem for votar 13 deve comparecer. Quem for votar no Bozo, deve aguardar nova data a ser anunciada pelo TSE.",-1.0
1586347852543820032,"@user O miliciano genocida pensa que os brasileiros que moram e favelas e periferias são bandidos iguais a ele e aos filhos, além de muitos apoiadores mamateiros e parasitas da população. https://t.co/SOT9QkiYzt",-1.0
1581612487656342016,"Essas Eleições, como quase todas nos últimos anos, estão virando ataques pessoais, e nada de propostas. Deveriam acabar com o fundão e os programas na TV/rádio. Não faz o mínimo sentido. As pesquisas tbm são uma piada. PT então precisa pagar público para ter gente.",-1.0
1579121034003116032,brasileiros quando o bolsonaro for derrotado feel like: https://t.co/uXueInMA0X,-1.0
1584268853948734976,"Malafaia, Evangélico, Moro, Neymar Lula,PSDB, Leonardo, Pintou um crime, Pintou um clima, Flamengo, Botafogo, Datafolha, André valadao, Renata fan, Bolsonaro NÃO MEXA NO MEU SALARIO
 
 https://t.co/ZLPDe5D9Fy",1.0
1584111795525979904,"@user Só q ele precisa prometer logo, pq Bolsonar0 tem q copiar todas as promessas dele. O programa de Bolsonar0 é cópia do de Lula. Bolsonaro nesse governo fez muita coisa ruim, nads de bom, o pouco q ainda sobrou no país era do Lula q ele piorou e trocou o nome.",-1.0
1576258902043546112,"É fácil chamar o Bolsonaro de Genocida pq ele deu uma enrolada pra comprar a vacina do COVID, e é mais fácil ainda ser burro e ser a favor do Lula que desviou junto a sua amiga Dilma 242 Bilhões da saúde, quantas mortes causadas por isso, ai eu pergunto quem é o genocida de vrd?",-1.0
1578430551421115904,"@user Ué, mas o bozo não fez o mesmo?",-1.0
1581924045242540032,@user @user @user Tu quem diz que ele è capacho. Ser capacho do Bozo do que ser do presidiário!,-1.0
1583158436988009984,"@user Quem fez uma ponte sobre o estado go goias foi vc não bolsonaro, alem de mentiroso, ladrão é burro.",-1.0
1581616699702272000,@user Tem o capitão do povo e vcs tem o CAPITÃO PINGAIADA!!!!! KKKK https://t.co/MnQ5ew3ySM,1.0
1580241038048121088,"@user Certeza foi Muito Grave, pois o patriota esqueceu de respeitar o hino. Provavelmente pode ter cido a cobrança do TCU pelo relatório das urnas aos militares. O plano de golpe indo pelo ralo.",-1.0
1577350175101796096,"PDT e Ciro só conseguiram provar com esse apoio ao descondenado, que tudo estava na dependência de CONCHAVOS…é a velha política que está respirando por aparelhos, que estão prestes a ser desligados. https://t.co/4oZIUAtdLr",-1.0
1577369458997616896,"@user bozo é adepto de várias religiões, assim como é torcedor de vários times de futebol…",1.0
1580561028399567104,@user Este Arcebispo é da esquerda comunista socialista...e contra o melhor governo de BOLSONARO 22.,-1.0
1584583059369697024,Este ser doente continua a espalhar Fake News e tenta se fazer de vítima dizendo que o Bolsonaro o está censurando. Mas isso que dá não ter nada de bom sobre o candidato dele para falar. Aí ficou difícil para o mentiroso fazer campanha né 😵‍💫 🤭🤷🤣 https://t.co/55A2io8pJA,-1.0
1578339282548580096,"@user @user @user Bolsonarismo está transformando o país: para pior.
O poder foi capturado pelo pior que temos: Jair.
E hoje a democracia está representada apenas pela esquerda.
Se ganhar, Jair fará o que Hugo Chavez fez pela Venezuela, uma ditadura, mas de direita, e sucumbiremos.",-1.0
1579927066317065984,"@user Porque não? Tem gente que vira em Genocida e miliciano, né?",-1.0
1583625472122180096,@user Obrigado por nos ajudar a reeleger o mito . 22 https://t.co/enpisBSy0R,-1.0
1578015748202586112,Maçonaro me tirou um pouco de ar do nariz e uma leve risadinha https://t.co/hvdWCulcBs,0.0
1583647184750137088,"O bolsonarismo representa o q o lulopetismo gerou,nteressante fazer o q L fez em 2018,ñ apoiou Ciro pra eleger B,fazer Brasil sangrar e voltar como""herói"".
Se B vence, L sai de vez da hegemonia e dá lugar pra esquerda construir nova liderança.Deixa o país sangrar mais 4 anos.",-1.0
1586179718558420992,"@user Tirar até tirou, mas o bozo colocou denovo ksjdkdjdkdjsksjssk",1.0
1586353545657437952,"Eu sinceramente queria entender o que se passa na cabeça de quem vota no bozo, inteligência não deve ser",-1.0
1576996484695802112,"Cuidado, as pessoas junto com o país uma mentira tudo! No Brasileiro não consegui tocar na caixa os votos caíram para Bolsonaro. Que vergonha!!

Beware, people along with the country a lie all! In Brasileiro I couldn't touch the box the votes fell for Bolsonaro. How embarrassing! https://t.co/nZLXkfvhe9",-1.0
1583855598772563968,@user O PT foi contra o impeachment de Bolsonaro. Acharam que poderiam derrotá-lo nas urnas. Erro de principiante. Bolsonaro derrotado seria preso. Esqueceram que ele venderia a alma para não ser preso. Agora ele cederá a rodas as reivindicações do poder econômico para ganhar.,-1.0
1585732607467192064,"@user Pra investigar empresários bolsonaristas até matéria de jornal serve como prova , mas pra investigar um crime q qualquer pessoa sensata consegue entender , a respeito das fraudes das inserções de rádio da campanha do Bolsonaro ,pede provas robustas TMNC",0.0
1585999803435074048,"@user @user @user @user @user @user @user @user @user BREAKING NEWS:
André Janones briga com PT e abandona o LULA, de última hora passa a apoiar Bolsonaro. TRAÍRA!
https://t.co/6SfyXyVC23",1.0
1582879417319058944,@user Você dizendo que Bolsonaro “parece” um pedófilo depois que o seu cupincha Janones plantou essa Fake nas redes. Mas e o Menino do MEP? É Fake News? https://t.co/Ht3chJubWC,0.0
1583615989383459072,"@user Kkkkk tão desesperados, o genocida vai ser preso",-1.0
1578832492244922112,"@user @user @user Nada de educação vindo de uma cientista da educação kkkkk bolsonaro ta comendo teu cu com farinha desvalorizando educação e vc defendendo, tem mais é que se fuder muito mesmo velha caduca",-1.0
1576960102162365952,"Esse segundo turno me dá flashbacks de 2018.

Eu fiz questão de apoiar e votar no Haddad, mesmo sabendo que o plano do PT no primeiro turno foi isolar o Ciro e fazer o segundo turno ""ideal"" com Bolsonaro. 

Insistiram na mesma estratégia falha, mas dessa vez não terão meu voto.",1.0
1583014162283713024,O @user podia descer o braço naquele projetinho de bozo pra ele calar a boca logo nuuu,1.0
1576248601805671936,vendo um povo que estudou comigo defendendo o desgraçado do fdp do bozo e agradecendo por ter cortado o contato 🙏🏻,-1.0
1586189149077283072,Só sente nojo de Bozo quem tem decência. https://t.co/psGIxMFopB,-1.0
1584014019790221056,"@user @user @user PINTOU UM CLIMA
PINTOU UM CRIME
PINTOU O TARADO DA MOTO 
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES
BOLSONARO CENSUROU JANONES",1.0
1582420464940379904,"@user @user ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?” - Jair Bolsonaro. 
ps: não é fake, é transcrição, da um Google",0.0
1578425551441649920,"@user Vá contingenciar as suas ferias, suas motociatas, o viagra, as próteses penianas, o leite condensado, o orçamento secreto... Essa é a importância que o bozo dá à educação,",-1.0
1584345048115577088,"Após Jefferson atacar policiais, Bolsonaro diz que não tem nem foto com ex-deputado, apesar de registros no Palácio do Planalto | Política | G1 https://t.co/MUHwtLsx1A 

Kkkkkkkkk, este Bolsonaro é o pai da mentira.",0.0
1581415727185022976,@user BOLSONARO PEDÓFILO ?!?!?! É MUITO MAIS GRAVE QUE PENSAMOS,1.0
1577040113196232960,"nunca vou entender pobre votar no bolsonaro, eh implorar pra passar necessidade",-1.0
1586155265740922880,"Bolsonaro claramente desesperado hahahahahahhaha todo mundo sabe que você nunca aumentou o salário mínimo, cão",-1.0
1581398215383192064,"Senão for o Jair, o brasileiro terá que andar 2.000km p fugir para a Bolivia, Peru, Colombia ou nadar até a Africa. Não,o brasileiro irá morrer nas mãos dos comunistas. Vamos banir a corja PT comunista. Dos criminosos cuidamos depois.
BOLSONARO PRESIDENTE https://t.co/dHgcpRsIas",-1.0
1583512875175644928,"@user Quem fez merda, trapaça com pula pula de partido, quem burla a lei é você. Quem sai do gov. Bozo atirando e depois volta abraçando é você. Apaga que cada vez piora.",-1.0
1581433951167528960,"@user Não vai não abestado, é Bolsonaro 22.",1.0
1576973379344929024,"@user O que Bolsonaro fez por mim como nordestino? Eu fiz por mim mesmo, sem depender de porra de político algum. 

Não mudou com Lula, Dilma e nem com Bolsonaro.",1.0
1583682401511046912,"@user @user @user O PSL, partido do seu presidente (o cara do orçamento secreto) foi o segundo que mais recebeu dinheiro no petrolao. O primeiro foi o pt? Não, foi o partido da casa civil do bolsonaro, o PP",0.0
1586084286913860096,"@user Isso era o que normalmente os militares faziam durante a ditadura com as pessoas que ousavam dizer a verdade sobre o regime autoritário no Brasil. Numa democracia, não tem o menor risco.
Aliás, nem no país você está, Patriota de Taubaté.
Esse teu chorume verbal só engana trouxa.",-1.0
1582738937113894912,@user Queria assistir essa versão se Ciro tivesse apoiado o Bolsonaro kkk,-1.0
1580300762114294016,"@user @user A diferença é q não sou cadelinha do ciro, admito q é um destemperado. Vc me falaria algum defeito ou erro do mito? Duvido",0.0
1577320536719474944,to achando engraçado demais esses cara da igreja em choque q o bolsonaro vai na maçonaria,-1.0
1577702736996758016,"@user @user @user Bolsonaro adora uma ditadura, era amigo e fã do torturador do regime militar Carlos Ustra. 
Sobre o narcotráfico, foi no governo de Bolsonaro (um miliciano) que um avião da sua comitiva presidencial foi utilizado para transportar 39 quilos de cocaína para a Espanha.",-1.0
1586169079370584064,"BOLSONARO CALA BOCA, TU QUIS ABORTAR O TEU FILHO",1.0
1581570714900958976,Apelaram - A pior Fake News criada contra Bolsonaro até agora. Ajude a c... https://t.co/nuLVWXtuTk,0.0
1577777679859941120,@user é impossível que não tenha ido 1% do ciro + tebet pro Bolsonaro. O cara vai ficar com a msm quantidade q teve no 1 turno kkkkkkkk,-1.0
1578226954347610112,"@user @user O prefeito de Porto Alegre, Sebastião Melo, é do MDB e declarou apoio e voto em Jair Messias Bolsonaro! É um prefeito honesto e decente! https://t.co/FcHNuG7JsV",1.0
1579627082606596096,"@user Teve ""alguns erros"" segundo os anti-bozo MAS os errinhos foi só a favor de um lado",0.0
"1,57695E+18",@user Mobilize suas redes sociais em prol do Presidente Jair Bolsonaro. Não podemos em entregar o país mas mãos dessa quadrilha novamente. É o apelo que lhe faço.,-1.0
1579811361521291008,"@user Militares concluem que não há fraude nas urnas e Bolsonaro veta divulgação de relatório

Segundo um general, Bolsonaro não ficou satisfeito com o resultado que diverge de suas alegações de irregularidades e criticou os militares

 https://t.co/kCjHUi0pxH",0.0
1576685394380591104,n me entra na cabeça alguem votar no bolsonaro um genocída facista tinha q ser loira todas burras https://t.co/9V6gnBIERs,-1.0
1576900794623749888,"Espero que Simone Tebet e Soraya ,queiram estar do lado certo, ao lado de Lula nesse segundo turno, pois já temos uma noção que: Ciro Gomes ou vai ficar do lado do bozó ou vai viajar.
Se as nobres senadoras amam esse país ,ficarão ao lado de LULA!",1.0
1584196101573594880,@user @user Fugir não tem como. O problema é se eleger falando que não vai continuar se vendendo pro centrão e depois se declarar: do centrão. Eu não sei como vcs não se sentem idiotas de serem enganados por um senhor tão ignorante como ele.,-1.0
1583617598260142080,"COMUNISTA PROCURADO NÃO. BASTA! CHEGA! LIBERDADE!

NÃO ABORTO
NÃO DROGA
NÃO IDEOLOGIA DE GÊNERO
NÃO CORRUPÇÃO
NÃO CRIME PCC
NÃO INVASÃO DE TERRA
NÃO IDEOLOGIA DE GÊNERO
NÃO PERSEGUIÇÃO RELIGIOSA
NÃ REGULAMENTAÇÃO DA MIDIA

 MITO 22 https://t.co/ncL1mkPUQV",1.0
1577079588022234880,"@user @user @user amigo lula recebeu mais votos que o Bolsonaro claramente gostam mais dos esquemas do PT do que os 51 imoveis comprados em dinheiros vivos visto que PT tirou mais dos cofres publicos que isso mas fazer oq, cada um com seu voto",-1.0
1579070843883486976,"@user @user @user @user É, pq Brasil e Argentina são bem parecidos mesmo né? Agro só exporta nesse nv pq os países que importa daqui tão mais preocupados em gerar tecnologia do que plantar ou criar gado e pq o Paulo Guedes adora um câmbio alto, dem video dele falando isso.",0.0
1577039571392826880,"@user Que? Mudo meu voto a contragosto já no 1o T (ia de Tebet e fui de Lula) para ouvir merda de gente escrota militante de partido?
Olha, to fora.
Sou nulo, pq jamais votaria no Bolsonaro.",-1.0
1577527761404453120,@user Satanistas apoiadores do PT realizando um ritual de magia negra para matar Bolsonaro e eleger Lula. https://t.co/zQmP9O7sN0,-1.0
1586197672968752896,"@user Sempre uma mulher.

SEMPRE. UMA. MULHER.",1.0
1577614529214569984,"@user @user Eu sei que não, no caso da maçonaria eu não me importo. Mas compartilhar fotos da visita dele num templo hindu como vi alguns fazerem, eu acho totalmente irresponsável.",-1.0
1581408391754575872,"@user @user Me diz em qual contexto um homem de quase 70 anos admitir que ""pintou um clima"" com uma menina de 14 anos é aceitável?",0.0
1580725628177108992,"Video emocionante de uma patriota com orgulho
Estamos juntas, somo 
Confira o vídeo de Nós! https://t.co/uSEcIXswz0",1.0
1576725451841895936,"@user Entenda do jeito que tá, pode 99% votar em Bolsonaro , os cara da contagem coloca pro ladrão e pronto, ainda ñ percebeu isso ???????",-1.0
1581803771625366016,Ele confessou q teve corrupção na Petrobras???,0.0
1586177999338343936,"Bozo, propõem alguma coisa, please. O teu governo fez tudo de bom e tu não sabe explicar nada?!",-1.0
1583937779083248128,"@user justamente. Neymar tá certo. vocês que estão sendo pagos pelo PT pra fazer propaganda nas redes, isso é nítido.",-1.0
1578420497124950016,"@user @user @user @user @user Assinamos um cheque em branco quando Bolsonaro foi eleito. Antes era vão para Cuba, e hj é não podemos fugir. Pessoas saqueando lixo para vê algo para comer, Brasil virou o que nós tanto temiamos. Ou Bolsoladrao ou Luladrao. Quero só vê se o mito é honesto mesmo, quando acabar .",-1.0
1585953596490673920,"@user @user @user @user Assim como o PT é financiado por ditaduras, mundo afora!",-1.0
1581654410001673984,@user Não cola o ladrão de terras o povo de bem já está com Bolsonaro 22,1.0
1581062908590465024,"BOLSONARO NÃO GOSTA DE POBRE

E NEM DE CATÓLICO https://t.co/k6yazhqPT1",1.0
1578758545608086016,"@user @user O que não é satanista e nem apoiador do PT?

https://t.co/kcp2nTeMOx",0.0
1580171163543645952,"@user @user @user Troca o discurso esse num cola não, tá? Mas aproveita e explica TODA a corrupção do Sr.Broxolino, filhos e Santa dama aí pra gente. Bjs vai ser ️⃣3️⃣",-1.0
1577400998624169984,@user @user @user Bolsonaro apoia o estuprador Robinho!!!!,1.0
1576877593336286976,Ue bolsonaro tbm eh ex presidiário bando d burro https://t.co/w4V9zlfPfM,-1.0
1578521749293256960,Lula seu lugar é na cadeia! neles! https://t.co/ZiWLsfVFr3,1.0
1576407563767205888,"Não perdi ninguém nessa pandemia, graças a Deus, apenas me perdi! Foi mais de um ano com ansioliticos, crises de ansiedade, tudo pelo caos que esse homem que está presidente hoje causou. Hoje é dia de votar e chutar esse cara que quase acabou com nosso país",-1.0
1578945214764314880,"Sheila deu um tiro no pé com esse apoio a bolsonaro kkkkkk tchau ACM negro, vai com Deus",1.0
1581784465550237952,Mudei pra Band e já tá o Bolsonaro falando merda,0.0
1584253172318887936,@user Roberto Jefferson e Bolsonaro são cúmplices nesse ataque. Sabem que vão perder e querem criar um factoide. São uns facínoras! @user,-1.0
1586156451571147008,"Ahneim vai ficar nessa lenga lenga!! Cadê tiro, porrada e bomba???",-1.0
1577362422058336000,entrando no twitter só agora... MAÇONARO me tirou boas risadas,1.0
1586084892357660928,"@user @user ""Se parecer muito difícil, lembre-se que, às vezes, vc tem que correr pra depois conseguir andar."" Isso rola antes ou depois do Brasil virar uma Venezuela, Robertinho?",1.0
1583131997131505920,@user @user Isso e uma matéria podre e nojento o Bolsonaro merece respeito ele e presidente desse país,-1.0
1577608278158331904,"O NOSSO PRESIDENTE REELEITO
VOCÊ AMA O BRASIL.
HA SINCERIDADE EM VC
QUE DIFERENÇA DE BOLSONARO PARA AQUELA MALDIÇÃO DE NOVE DEDOS.
BOLSONARO ESTÁ EMBAIXO DE ORAÇÃO DIA E NOITE.
HÁ UMA PROVIDÊNCIA DE DEUS https://t.co/vhve44zQFH",1.0
1581740998857616896,"Arrepende-se ! Seja Santo! Afaste-se do pecado! O Messias está Vindo!
 
https://t.co/6s9I9L5wVi",1.0
1576534067415518976,"@user Petista safada , isso sim, melhor jair se acostumando 🇧🇷😝",1.0
1584285228885212928,"@user BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME
BOLSONARO APOIA O CRIME",1.0
1584618692662657024,"GRAVISSIMO : A granada explodiu no colo de Bolsonaro PEDÓFILO , e revelou erros do Exército, polícia, ministro da Justiça e aliados - 😬😬😬👿
😉🤭🤭🤭😂😂😂😂😂😂😂😂😂😇https://t.co/506GdKrbab @user",0.0
1583951204475805952,"@user Bolsonaro é tudo isso, mas não montou o maior esquema de corrupção do país.
Não criou um mecanismo de investimento em ditaduras a fundo perdido, por empreiteiras e importação de médicos, para ter cashback… Dia 30 é 22. Para evitar o mecanismo…",-1.0
1579963692342738944,"@user Tudo caro, caríssimo. A deflação só deve ter ocorrido na família do Bozo.",-1.0
1576911831582375936,se o ciro fechar com o Bolsonaro eu posso cravar que ele será reeleito a tebet não tem tanta força. Sem contar os que ficam em cima do muro que no final são Bolsonaro,-1.0
1576977957117394944,"@user E o Lula veio da cadeia como Jesus desceu do céu? Acorda pra vida ele é bandido e está organizando uma quadrilha pior, vai implementar um regime que será difícil de sair.",-1.0
1581427610474934016,"Se vocês não votam em PT, pq são ladrões, deveriam rever o voto em Bolsonaro, já q o mesmo tbm cultua a corrupção.

Ele e a patota são um desserviço não só p o Brasil, como p o mundo. Chega a ser repugnante tudo o q ele faz com as pessoas, e as mesmas caem nas inverdades dele!➡️",-1.0
1586163013899649024,"Lula tem que adotar essa estratégia do fim do primeiro bloco. Deixa o Bolsonaro desesperado mentindo sozinho. Ele se alimenta dessa troca... Quando tem que desenrolar ele, burro e incompetente como é, entra em parafuso. Depois é só aproveitar o tempo que tem.",-1.0
1577655271911996928,"@user Começando do zero, de novo. Mais um Perfil suspenso. Ajude-nos a continuar luta pra eleger Bolsonaro. Inscreva-se aqui no Tweeter e participe do Natal Sofá di Pobre no YouTube. Precisamos de você pra banir PT e criar Natal Feliz a quem mais precisa.
https://t.co/gnfPKNLKQN https://t.co/eF5Euu5MiX",1.0
1584003950289687040,"@user @user Lula é cristão. Como é?
Essa foi demais. Não apoia o aborto? É muita cEle disse que é questão de saúde, meu bem. Que não deveria ter vergonha de fazer. É contra? Fica difícil manter um diálogo dessa forma se vc nega até o que próprio já confirmou. Ele sempre foi favorável. Aiai",1.0
1586177022837263872,Bozo dizendo que no cpx só tem traficante . Safado,0.0
1577256466788278016,"@user @user Ela era do Ciro, vamos ver pra qual lado vai agora. Vou tentar puxar.",1.0
1578817032354935040,"@user @user Países governados pela esquerda, amigos do loola dá nisso. Por isso meu voto é no Bolsonaro 22 🇧🇷😎🇧🇷",-1.0
1576206655385062912,"@user @user @user @user Antes de mais nada, eu n voto no lula, retardado… relaxa cara já deu pra saber q tu chupava as duas bolas do Bolsonaro e ainda deixava ele comer tua mulher, baba ovo do carai",-1.0
1584321466371571968,"@user @user A última vez que um ministro da justiça se meteu em um crime, foi no caso marielle que o ex; ministro moro foi até o condomínio vivendas da borra onde o vizinho do bolsonaro que atirou contra a vereadora morava",-1.0
1581661776252325888,@user Bora levar uma surra do Mito. Kkk.,-1.0
1578033958897733888,"mas gente, meus dois celulares foram furtados durante o governo bolsonaro e ele deve ter comprado umas pedrinhas e nao uma cervejinha
O QUE QUE ISSO TEM A VER BOIADA LOUCA DO CARALHO https://t.co/RIHBn0uNgW",-1.0
1583958861211635968,"enfim mais uma filinha de papai falando que é bozo,novidade kkkkkkkk",-1.0
1583647317822820096,"Que absurdo! Que gente horrorosa, meu Deus! https://t.co/3mhlnM5ZW1",-1.0
1577867459817885952,"@user @user Normal, tentaram associar o bode usado na maçonaria (que significa liberdade), a um mito criado sobre baphome (que veio também como mito na era dos templários).

Apenas tente pesquisar um pouco antes de postar, qualquer coisa, tenta usar o google lens que normalmente vai achar.",0.0
1578183805843537920,"@user @user Bolsonaro Presidente do Brasil, acabou a mamata para artista ganharem dinheiro fácil.",-1.0
1586485011036851968,@user @user Só não roubar que sobra dinheiro! Bolsonaro 22,1.0
1583889656713989888,"@user @user @user @user @user @user @user Você sabe em relação a que são os sigilos do Bolsonaro? Vou dizer: vacinação, endereço da escola da filha e visitas pessoais ao Palácio do Planalto. Sabe quais eram os sigilos do Ladrão e da D!lma? https://t.co/ldHgkTdjRj",0.0
1576252184169434880,"Xandão, nunca pensei que estaríamos do mesmo lado. O que uma desgraça como Bolsonaro não faz! https://t.co/YnG4ZjLIC3",-1.0
1584521331382448128,"@user @user @user O Bolsonaro foi detido em prisão disciplinar por ter dado entrevista à revista Veja sem autorização de seus superiores. Vc não sabia disso? Ah, vc deve tá mais acostumado com o tribunal do crime que manda ""celsodanielizar"" alguém que não faz mais parte da quadrilha.",-1.0
1580276781378339072,@user MILICIANO BANDIDO GENOCIDA CORRUPTO LADRÃO MENTIROSO FAKE DESGRAÇA DO BRASIL GADOOOO RETARDADO RIDÍCULO A FAMILÍCIA E O BOZONAZI NA CADEIA EM 2023,1.0
1583924947792974080,"Será pelo ideal democrático que a esquerdalha supostamente defende - porque GOSTAM mesmo é de uma DITADURA - que BOLSONARO SERÁ REELEITO!!

As intervenções do corruPTo LLULLADRÃO, tornaram-se prévia e unilateral CENSURA exercida pelo TSE, pior que a ditadura militar!!

Crave22! https://t.co/Fl5HwEvGus",-1.0
1584564863233593088,@user Ou com o carinho que Bolsonaro tem por marginal…. https://t.co/8XKInslN8e,-1.0
1576775102272007936,"@user @user Várias fraudes reportadas por mesarios, urnas que travavam os votos para Bolsonaro em 129 em várias seções, outras em 84, urnas que encerraram antes do voto em presidente etc. Negar a fraude é aceitar o roubo calado. DENUNCIE! https://t.co/of1kE5lvbp",-1.0
1577784143517188096,"@user Pois é, vivem gritando que ele é genocida, fascista, monstro, se assim fosse jamais choraria em público e nunca ajoelharia (ato de humilhação) diante de Deus .",-1.0
1576934722348805888,"Quanto mais se aproxima O Dia da Vinda do Messias , muitos mais aleijados são levantados do pó pelos mais Poderosos Profetas de Apocalipse 11 !",-1.0
1583601207217529088,@user @user O Blood riot sendo preso pelo capitão da polícia Katsuki,0.0
1577257484678746112,@user @user Teu candidato é um falso cristão envolvido com maçonaria. E é melhor vc ja ir aceitando que 2° Turno é lula e que esse Bolsonaro é um véio do capeta além de mentiroso é satânico e engana troxa! https://t.co/nLlLBTjIWA,-1.0
1583932714423836928,"""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?""Jair Bolsonaro 
Bolsonaro censurou Janones https://t.co/r5JR5pdadZ",0.0
1581881940562829056,@user @user Achei mais fácil com esse link!!! Solicitar material de apoio ao presidente Bolsonaro!!🇧🇷🇧🇷🇧🇷2️⃣2️⃣Preecha o formulário!! https://t.co/kvmcHEi3yX https://t.co/gBTb5m7kuI,0.0
1581039526796964096,"@user Se ele for abrir a boca contra o Bozo, também deve abrir a boca contra o PT.
Ou Lula é o alecrim dourado que nasceu no campo sem ser semeado?
É melhor vocês deixarem o Ciro calado. Tô só visando...",-1.0
1583494349660093952,"Depois da divulgação do plano do Guedes de corroer o salário mínimo e a aposentadoria, logo vai aparecer um vídeo do Bolsonaro dizendo que pintou um clima com o satanás",-1.0
1579214534639635968,"DENÚNCIA GRAVÍSSIMA! ENTÃO O bolsonaro de 💩 PODE CORROMPER CRIANÇAS E FICAR IMPUNE?
VOCÊS NÃO VÃO PUNIR ESSE bolsonaro CRIMINOSO, Srs. @user E DEMAIS MINISTROS DO @user ?
https://t.co/fCzKzFTFJr",-1.0
1582354243301700096,"@user Subir no palanque ao lado de um bando de bandido seria uma incoerência enorme dele. Porém ele criticou o Bolsonaro por 4 anos, poderia continuar só mais uns dias, mesmo estando cansado.",0.0
1586186374130322944,"Eu lembro do seu Governo Lula! 
Um Governo de ROUBO, DE OBRAS ABANDONADAS, DE ESTÁDIOS DE FUTEBOL E HOSPITAIS SUCATEADOS. 
Deus nos livre da SUA QUADRILHA!",-1.0
1585566891686371072,"@user Governo vai que cola, igual a fala do Bolsonaro que era contra a reforma da previdência e privatização e o que aconteceu, esse governo não gosta de pobre, com certeza vcs vão mexer em relação no cálculo do salário mínimo.",-1.0
1584562353349148928,"Roberto Jefferson. Especialidade: Jogar bomba em policiais federais.

Especialidade de Bolsonaro: Pintar Clima com meninas de 14 anos.

Paulo Guedes. Especialidade. Jogar uma bomba no seu salário e na sua aposentadoria.
BOLSOJEFF
NÃO FUZILEM MEU SALÁRIO!

VOU DE LULA ✨
LULA✨ https://t.co/LEurXoMHWW",0.0
1583816275154809088,"@user Eita, então e mau caratismo msm, tentar igualar a prisão com condenação em 3 instâncias para justificar sua prostituição moral em apoiar um ladrão.🤔
🤷",-1.0
1586197284315873024,"@user @user Afeganistão é lugar para pessoas que gostam de viver sob regime de censura, como vocês, tem a Nicarágua que vc não pode xingar o presidente que é preso, aqui vc pode, e vai xingar por mais 4 anos kkkkkk 22 não esqueça!",0.0
1579921067904143104,"Bolsonaro deixa claro que não convidou Collor para ser ministro, enterrando outra narrativa do PT https://t.co/fB6zbDIQ3Q",0.0
1578459044742057984,"@user BOLSONARO é tão ruim que conseguiu unir Marina Silva, FHC, Ciro e Simone TEBET! TODOS CONTRA BOLSONARO! Vão votar 13!",-1.0
1581354852604527104,"@user @user @user @user A mulher com atitude asquerosas explícita aí o cara me tira uma fake News pra desvirtuar o papo pqp....amigo É essa laia de gente que apoia o Lula,pra ter o direito de ""Tomar uma cervejinha é comer picanha"" no fim essas pessoas como a do vídeo é vc levará todo o Brasil pra vala.",-1.0
1578540480119176960,@user paga essa porra piranha Serasa tá na mão do bozo agora,-1.0
