id,text,is_offensive,ideology,insult,lgbtqphobia,profanity_obscene,racism,sexism,xenophobia
f6b18953a01241a8a9adfd2c16134dd2,USER gayzao da minha vida,OFF,False,False,True,False,False,False,False
a8c2a1a6d9414f3fb245fd19aa048bfc,motoboy babaca do caralho espero que o pneu estoure,OFF,False,True,False,True,False,False,False
6bc178c0cb2b4f749fd05e400746e1a3,"Eu jamais faria o que essa moça fez, porém a vítima foi o mendigo que é fora da casinha, dá para perceber. Então só resta desejar boa sorte para quem foi espancado pelo corno!!",OFF,False,True,False,False,False,False,False
28d9eaac8b114766b961094c77fa1086,MULHER CHATAAAAAAA DO CRLW!!!!!!!,OFF,False,True,False,True,False,False,False
e8fe77328fd5465b9f6578bbbe73bca7,USER O seu empresário filho da puta! Ninguém liga pra esse teu @ não seu ladrao,OFF,False,True,False,True,False,False,False
734c91624aa2471bb2a5285ffac9eb57,a gente nasceu pra se fuder URL,OFF,False,True,False,True,False,False,False
a3e985d7794543a69f7a49317ffc89f2,"kkk, ri muito nesse vUSERideo. é verdade. concordo com vooc, crepusculo é muUSERto ruim, muito mesmo. USER concordo com oqe USER falou, USER vai negar de transar com a mUSERUSERina??? QUEM? qee hoomi? GZUIS. USER é legal! gostei!",OFF,False,True,False,False,False,True,False
adf29a4ac9174ea887dbfa3691ee030d,tá falando tanta merda que não percebe que no próprio ex relacionamento foi um completo de um babaca e teve atitudes totalmente infantis...,OFF,False,True,False,False,False,False,False
55d7906bc63c49018ed77ec808a7c0cf,"USER USER Hija esa por lo menos se menea, he visto otras peores todavía y yo que tengo 13 no lo hago xq soy consciente del ridículo que haría😎😂✨",OFF,False,True,False,False,False,False,False
e53f036eb9b649e687593ec80eab1074,USER Um LADRÃO filho da puta.,OFF,False,True,False,True,False,False,False
b398f8b2a21f481c93bfce3d02b0d9d0,caralho q vergonha kkkkk,OFF,False,False,False,True,False,False,False
b7c81a5c9548488caf8c978804e4fede,"Ele agradece o governo pelo copo de cachaça e cigarro, esse cara é um louco, ele é manipulador, merece cadeia porque isso foi um estrupo, como uma moça tão bem vestida, ia se relacionar com um morador de rua, vocês acham que ela ia se arriscar a pegar uma doença de rua, com toda certeza ela não esta bem de suas faculdades mentais, estou estudando exatamente essa matéria de psicologia, isso nunca foi normal, que a prisão dele seja decretada, e ele pare de difamar a mulher, respeito ao próximo e a todas as mulheres do mundo.",OFF,False,True,False,False,False,True,False
decf5a21840b475d9f6901a71f75a554,"Doente esse cara,",OFF,False,True,False,False,False,False,False
e7d4e0f26f594f5aafb7976e791349e0,"USER, USER meteu a lingua entre as pernas e foi pega água, cadê que peito a JoJo !",OFF,False,True,False,True,False,False,False
1fb9d38325744d4cba2d123fd711b4b9,"USER o globo lixo (insulto), vcs deturpam tudo, USER USER está certoHASHTAG USER USER, votei em USER, não em USER, vcs estão globolixo com raiva por que não tem mais divisão e rachadinhas de cargos né, acabou a mamata!!!",OFF,True,True,False,False,False,False,False
13adced232a54bfda4c6e9758e0bf612,eu quero ele e não tô nem aí se é errado foda-se 🙃,OFF,False,False,False,True,False,True,False
229a67e0babb488c8e40e9e5831c4614,cambada de ladrão igual Lula kk,OFF,True,True,False,False,False,False,False
b32c4b07a50049bfb2f641a8d1bb8fda,"USER: USER Cómo pasaron de ""Sonic demonio edgy"" a ""milf demoniaca"" que algún pajero sueña con poncharsela URL",OFF,False,True,False,True,False,False,False
ffafbd9c82d949cfab06558ddb3f0c68,O grupo globo é um enorme lixao,OFF,False,True,False,False,False,False,False
f2e4e7507f8a443ea0b1d73770323e66,"caralho, n existe algo q eu tenha mais medo do que de cobra, puta que pariu, bicho estranho.",OFF,False,False,False,True,False,False,False
9e3f57aec8e84a92ba2ba1f6bb6b2c38,"É facil entender, quem não entendeu realmente ou é burro (insulto) ou é má intencionado.",OFF,False,True,False,False,False,False,False
0eed27e6a5df4a089f23c7b62f8e1f95,"SEU corno desgraçado! EU SEI Q N VAI VER PQ VC N TEM O MEU TT, MAS MESMO ASSIM. EU AMO SEU CABELO escroto, SEU NARIZ, SUAS COSTAS, SUA BOCA, ADORO TE ABRAÇAR, VC É MTO MACIO E É MUITO FOFO! QUE ÓDIO!",OFF,False,True,False,True,False,False,False
4d27897f446147f1bb7fc79b9e2557ed,USER USER Q egoísta,NOT,False,False,False,False,False,False,False
e0266a5b071a47a298c3d7f3014e48fb,VAI TOMA NO cu pra quem inventou mentira sobre mim,OFF,False,True,False,True,False,False,False
abf3f2ec24ad4e078ca9da2a70588561,eu ri muito kkkkkkkkkkkkkkkkkkk! esse USER é foda!,OFF,False,False,False,True,False,False,False
18af20f5168444d38fee9dd7530f7ad1,"Malditos ignorantes, o cara não conseguiu sequer acertar a facacada em algum lugar vital, passou a faca por cima da costela em movimento de corte lateral... Amador",OFF,False,True,False,False,False,False,False
308ce9411a694fa6a2de5275b07e73aa,USER Aff Maria……tá mais feia que o Pablo Vitar! Mano…..que cara de traveco! 🤮🤮🤮,OFF,False,True,True,False,False,False,False
5fb612962f894d94853094d2e5ee8c0e,"USER USER sabe falar merda USER peUSERsa aUSERtes de fala meu deus, agora a vida dele vai ser dificil provavelmeUSERte agora ele vai ser chamado de varias coisas, mas realmeUSERte ele foi muito iUSERseUSERsivel, pois ele USER falo de uma USER pesUSERa falo de varias uma religião iUSERteira esse cara por miUSER USER tiUSERha que pedir desculpa e sim falar que tudo que ele disse tava errado USERada que ele falou USERo flow tava certo fico triste por ele se rebaixar a lixo (insulto) serio imagiUSERa como a familia dele deve estar se seUSERtiUSERdo, desepção.",OFF,False,True,False,False,False,False,False
1e0c152f29b24cbbaec7e62d15bac9e9,"Me assusta os comentários elogiando o Sr. Givaldo, ele tem transtornos psiquiátricos, tem traços narcisistas, as pessoas são facilmente enganadas por outras que parecem se expressar melhor. Ele usa palavras equivocadas, é prolixo e oculta o fato de ter mostrado o órgão genital e pedido beijo conforme a sogra havia mencionado. A percepção das pessoas sobre esse senhor demonstra claramente o motivo por termos passado pelos últimos 3 governos. Lamento muito!",OFF,True,True,False,False,False,False,False
294d52ff03a748deb656563b4cba97df,USER Pobre plasta corrupta golpista,OFF,True,True,False,False,False,False,False
a966fc815269480ca116cf201e463e06,USER bem viadinho tu,OFF,False,True,True,False,False,False,False
8ef2b29771a745aab7075e1490de7bf6,"USER USER Que lixo (insulto) de gente, hein?",OFF,False,True,False,False,False,False,False
ac53c5547363402394471db3579f1554,USER USER USER USER puta que pariu segunda vez que confundem meu nome com o desses vermes,OFF,False,True,False,False,False,False,False
e3c74950acba4754b391e8180808e9c8,Muito bom seus videos fera....USER DO CAPETA !!!! foi hilário.,OFF,False,True,False,True,False,False,False
80ebdad1f09048309f14ceb1555f7e32,"Bando de pilantras, deixem nossas crianças em paz!",OFF,False,True,False,False,False,False,False
f75926832b6247daa97f05ea2159da3b,"tem q estar mesmo sua canalha, o mínimo q vc devia era ter soltado um nota pro fãs do Paraguai no dia URL",OFF,False,True,False,False,False,False,False
e94b6dfe71a64cfc8875bfb412e29b0e,Aah ridículo,OFF,False,True,False,False,False,False,False
99a0b08fe4304217ab57637f818100a3,"Ser contra o nazismo e ficar calado contra o comunismo, pra mim, é pura hipocrisia. Ambos devem ser combatidos com a mesma força!!!",NOT,False,False,False,False,False,False,False
bf488093b87146d288c097c8af5916dc,Esse USER mostrou a verdadeira face...O USER foi ingênuo tal qual uma criança de 5 anos.,OFF,False,True,False,False,False,False,False
70034727d3ea439da83e286d45afb5be,"E a morena que atacou o Rodrigo não vai ser expulsa tbm,essa aí só faltou estuprar o cara",OFF,False,True,False,False,False,True,False
0d511bce9259490e88c542a8ae4ce470,USER: Queria avisar as minhas amigas que a escola inteira conhece a gente como 'grupo de sapatão e viado' como eu sei disso? Falaram _,OFF,False,True,False,False,False,False,False
dc55be1f8f184e6f97f3558d43660aac,"USER Esse é o candidato da ANITTA AI 🤡🤡 QUE VALOR MORAL ESSA MULHER TEM , QUE VALOR MORAL AS PESSOAS QUE VOTAM EM UM BANDIDO TEM ? NENHUM SÃO PESSOAS MAL CARÁTER , A FAVOR DE ESTUPRADORES , LADRÕES, FACÇÕES CRIMINOSAS, CORRUPÇÃO,FORMAÇÃO DE QUADRILHA E MUITO MAIS URL",OFF,True,True,False,False,False,False,False
7891dbd5e2954f95af9a3c63e579f00d,USER USER filho de monte gordo. HASHTAG,OFF,False,True,False,False,False,False,False
972737ce96bf4e669cc305eb972e1ab9,"Gente, vocês lembra que a Boticário fez uma propaganda com uma família de integrantes pretos e a galera foi contra? Não é novidade o preconceito deles. Se eles não achavam normal uma família de gente preta, imagina se entra na cabeça deles que uma família pode ser constituída por pessoas independente da sexualidade delas? Eu no lugar desse povo teria uma vergonha do caralho de ser contra um comercial desses. Até às crianças foram mais inteligentes que esse bando de velho idiota.",OFF,False,True,True,True,True,False,False
db7bae7f8a8241bb993df6bdaa3371fd,USER USER nojento do caralho.,OFF,False,True,False,True,False,False,False
9aa3bd9693144a0e9934b858d35c4b1a,"Fiquei chateado com a saída do Monark do flow mas realmente ele falou uma parada absurda , sai que não é nazist mas tem que assumir que falou merda !!!",OFF,False,True,False,False,False,False,False
23b957658892489f9a573a8f1d0a7ccb,odeio esperar essa bixona URL,OFF,False,True,True,False,False,False,False
b157c265b930475e86b4d34ca1f6fc76,"USER El viejo demente siempre trajo entre ceja y ceja a Rusia. Creo que hacen mal cálculo, piensan que se comen un bocado, se pueden atragantar. Lo malo es que nos llevan entre las patas.",OFF,True,True,False,False,False,False,False
32eb40e893a141a280edad2506e8454c,USER cuzão,OFF,False,True,False,True,False,False,False
450fbbe734c34866a9c3748174403bee,Programa de gente falsa de gente sem caráter nenhum kk,OFF,False,True,False,False,False,False,False
15ce1cfc4bea4893b10707a20884941b,USER Tem que falar a verdade sim. Vcs são pilantras mesmo.,OFF,False,True,False,False,False,False,False
62dbe50cd5624dd9a17ee3168befb2ee,"É mais ou menos, mas é mais fácil você correr o risco e talvez você nem morra pelo covid, do que você morrer certamente de fome por causa dessa quarentena inutil, destruindo e massacrando a economia do país... Quando você ver lá o pais mais ferrado que já é, qnd USER ver mais pessoas morrendo de fome do que o vírus passado, USER se lembra q USER apoiou isso, e se lembra que o pais não está assim por causa do virus e sim por causa da quarentena inutil. Oque adianta salvar 30mil pessoas e depois morrer 700 mil de fome???",OFF,True,False,False,True,False,False,False
f203b75adfc54b60bb08d5c56b15e9de,USER enche o cu de maconha e acha que tá falando bonito. vai se foder viu,OFF,False,True,False,True,False,False,False
876947761d2d4a1db38aefbb94950c14,"Moral da história: Se o seu ""pacote"" não ultrapassar o seu joelho, você não é NADA, é futuro candidato a corno. O que elas querem já admitiram nas estrelinhas... É uma guerra perdida meus amigos!",OFF,False,True,False,False,False,False,False
ff9c6accdf934e0d91e3ed3f13e058ce,"Viu que fez merda, agora tá aí com medo de perder patrocínio...a voz até treme.",OFF,False,True,False,False,False,False,False
3b0c78d2ed534c33a6881188ec023b38,Vai ver que quando o filho crescer e começar a dar a bunda a culpa vai ser da boticário. kkkk,OFF,False,True,True,True,False,False,False
688fe5241fc749b9ac0db5820d390cc1,USER USER USER PARE.. USER DO BRASIL? KKKKK PARE,NOT,False,False,False,False,False,False,False
35c4b7398a9b4c4cb6898fbe2803ee51,"USER USER olha o nível do vocabulário ""atura ou USER"" 🤣🤣🤣🤣🤣🤣 que vergonha que deu agora de te responder",NOT,False,False,False,False,False,False,False
3acd524ce5f44a708281614fb0beadc9,"USER USER com exceção da lazarenta da ""Not the one"" são os 4 mais o rick rubin que aprovam as músicas que entram quero saber quem foram os pelo menos 3 putos que votaram pra ela entrar não é possível que entre as 50 gravadas não tivesse uma melhor",OFF,False,True,False,True,False,False,False
fb0436c77cb74e4abfdabe917609bc3d,"aposto que foi um pitbull, raça maldita URL",OFF,False,True,False,False,False,False,False
2164de03673c433eab344ef0716e5172,Faz a porra de um podcast e leva os convidados que você acha bom bro,OFF,False,True,False,True,False,False,False
19d289a0b7204b6eae8433ea1be44f0b,Eu desprezo e fodace. Achou ruim? Come menos URL,OFF,False,True,False,True,True,False,False
5af3ae36596648c9a1f191e059d5b97a,"USER dum hipócrita, querendo dar lição de moral no cara sendo que ele mesmo tá expondo a moça !!!",OFF,False,True,False,False,False,False,False
d910d8ed9b7b4dd8abd6b15fb54bddb3,vamos josh manda todo mundo ir se fode,OFF,False,True,False,True,False,False,False
e9ef8524e2b546e8a7e54dedb84da53a,Voz CHATAAAAAAAAA,OFF,False,True,False,False,False,False,False
ff674e2e2b1f41db934d7c1ee7441023,"- o Dudu é monstro pela tv, mas o que joga o menino Eduardo no ao vivo, puta que pariu, foda",OFF,False,True,False,True,False,False,False
44176aed8e2b4e07bddde7f135e6add0,tava assistindo o dvd da minha formatura que tinha 200 alunos e minha mãe só falava da bárbara. puta que pariu véi nem de mim ela tava falando direto,OFF,False,False,False,True,False,False,False
7149a25e966b4be58e082e059b602a3e,"USER Cretina, sem vergonha. Quando a Dilma era atacada, você com essa sua cara de brega, calou a boca. Ordinária.",OFF,True,True,False,False,False,False,False
df8a6174b5a74ad88cf457a4f43acfa9,"gente? governo PODRE, isso é a coisa mais ridícula que já vi desse filho da puta do bolsonaro e ainda junto com esse velho da havan dois pau (pênis) no c* e me choca quem apoia ainda esse cretino URL",OFF,True,True,False,True,False,False,False
750ffe45de3348faa9effb002bd550f4,USER de nao falar nada com coerência os entrevistadores sao pessimos..nao souberam conduzir de forma que podessemos entender algo.,OFF,False,True,False,False,False,False,False
0216b1441394429a84673f2535b92340,"USER Quem direcionou o Brasil para o abismo foi a Farsa Jato sob o comando deste ser abjeto ex-ministro do Bolsonaro/Moro, que tendenciosamente e parcial segundo o STF prendeu o Lula e ajudou este incompetente que nunca trabalhou (Bolsonaro) e você tbm ajudou marqueteiro do Moro.",OFF,True,True,False,False,False,False,False
ba21291f02c246f9b36fb3c70df90379,"USER qdo vcs era moleque, ele mandava vcs desligarem o videogame falando que ia estragar a TV? Hahahahaha",NOT,False,False,False,False,False,False,False
afa7daa855fe472f91f4005681722917,"""Tem que aproveitar tudo isso agora em 2021, porque depois das eleições de 2022 não sabemos quem vai assumir o Brasil, por que depois de tantas cagadas que o USER fez! Certamente o nosso futuro está incerto!!""",OFF,True,True,False,False,False,False,False
b6e87b2d8b6f45a1afd4e0d1e73f23ee,Ele um nazista kkk,OFF,True,True,False,False,False,False,False
f4d20615b5f94b8c806837016d8785db,emicida entre na minha casa e coma o cu de toda a minha família,OFF,False,True,False,True,False,False,False
3462c592a47c4ba598688dca41434421,Esse foi o pior USER USER que vim saber disso em 2021 kkkkk,NOT,False,False,False,False,False,False,False
ecc58110a3fa4f5ea37a166d1f462274,USER só qro ficar em paz mané puta que pariu,OFF,False,True,False,True,False,False,False
c5d58683b4dd40ca81fb51b91a5397be,"USER nunca gostei dele, sempre o achei escroto, vivia pulando em cima de bichinhos e os enforcando. está no lugar certo.",OFF,False,True,False,True,False,False,False
05056e415f4e41a988ee9ac85e4acae8,"USER: Isso aí Anitta,continua assim Nós te agradecemos Os jovens não são burros,eles sabem diferenciar um cara honesto de um ladrã…",NOT,False,False,False,False,False,False,False
1514110f554746c18704bacad73e53e0,"Sou evangélico a anos e vou continuar sendo , sei que Deus criou , homem e mulher e que é errado homem gostar de homem.... Mas só peço a Deus que abençoe , todos vcs que estão com ódio dos gays e passando o ódio aos outros ( obs: não sou gay )",OFF,False,True,True,False,False,False,False
425ab804f5c849888467857f2773fdf6,USER brincar com a voz de um ser humano vc desceu no esgoto. Mas quem é vc. Se olha no espelho.,OFF,False,True,False,False,False,False,False
5de3a3b4013941c2b7a9c7078866b357,eu ouço tame Impala tanto que quase parece que eu sou corno mesmo,OFF,False,True,False,False,False,False,False
1eee8ebc35be4cff9d1cf453fa45a334,ée o trabalho do caraa gente... para de fk USER criticando USER,NOT,False,False,False,False,False,False,False
82fa8ec5c2044a73b6d434163df7999d,Diz a lenda que teve um treinador que jantou todos os times do Brasil dentro e fora de casa muitos por goleada ganhou 5 títulos e teve apenas 4 derrotas QUATRO. Eu não acredito. Ah e não jogava na retranca. Esse foi o melhor dos últimos 30 anos Descansa petista filho da puta URL,OFF,True,True,False,True,False,False,False
f8f15fc005c34341adab64384fa87c7a,USER USER toda honra Gado de político. Vive no Brasil e ainda tenta achar lado certo entre direita e esquerda. São dois lados de alienados querendo bisco de politico que mete no rabo do povo há decadas.,OFF,True,True,False,True,False,False,False
b164e87d577f44299487eb0234f16878,USER mas é a MINHA vagabunda favorita,OFF,False,False,False,True,False,False,False
9acc5d9ed8bc45448440af1a06992594,"Dormi o dia todo, to sem comer e fui inventar de fumar esse pod do caraio agr Minha cabeça vai explodirKKKKK",OFF,False,False,False,True,False,False,False
56e43df9e44f46c3b4b4df9d1d95ba26,prova lixo (insulto) chata insuportável nossa eles querem enterrar esse bbb mesmo,OFF,False,True,False,False,False,False,False
f75e5fecbe2c47a192bf81df40058af3,Acho este BOLSONARO muito BÔBO...PAGADOR DE MICO...UM USER DO OUTRO...,OFF,True,True,False,False,False,False,False
5309eece2e994dc2ac7005feff0a2019,"USER E USER ESSA PROPAGANDA. TENHAM RESPEITO USER A USER. QUE, USER, USER USER USER AS CRIANÇAS... TODOS USER RESPEITO, A USER TAMBÉM. USER OU NAO, TODOS TIVEMOS USER USER DE PAI (HOMEM) - MÃE (MULHER) = CASAMENTO, ESSA USER É INALTERÁVEL. RESPEITO.",OFF,False,True,True,False,False,False,False
b4fa0098f4d648d0a76e0f197fe6b989,USER pega no meu pau (pênis),OFF,False,True,False,True,False,False,False
f139a20217dd44dbbcac2969321f31ba,"Nunca + comprarei neum produto dessa empresa Criança tem que brincar e estudar façam um vídeos para as crianças respeitarem os pai, os idosos e se dedicarem no estudo para se formarem, tenha vegonha na cara de vcs.",OFF,False,True,False,False,False,False,False
f77d6461c2cf4882b166e2a6dd374af4,"USER CHATO puta que pariu... foi USER que compraram a roupa dela por acaso? para de dar palpite aonde USER foram chamdos gente!!! plmds USER tem uma louça pra lavar? um chao pra varrer? a menina independente de tudo, ela ta indo pra reuniao da FILHA USER, USER é a sua.. e USER tem essa de ""padrao"" a pessoa vai do jeito q quiser! se USER tinha uma placa avisando ""tem roupas que USER podem usar para entrar em uma reuniao"" ME USER USER USER",OFF,False,True,False,True,False,False,False
72f8b85abbe746cd85840a7c68bc2065,"Boaaa Mondrich 🗣 Porém Colin burro (insulto) igual uma porta, tomara que perca todo o dinheiro tb",OFF,False,True,False,False,False,False,False
0f470f2d3d244fe9ad9482b61e9fbfd5,to talmente certo aprovado esse filme eh uma droga e USER tem gay nele,OFF,False,True,True,False,False,False,False
e1c836e5938d43418525bc8e26957bd6,"KKKKKKKKKKKKK meu pai é um filho da puta mesmo, vou extorquir esse velho até ele morrer e não terem dinheiro pra comprar um caixão pra esse lixão",OFF,False,True,False,True,False,False,False
1892357ef9494f388a9258198f63ef27,caralho q petardo filho,OFF,False,True,False,True,False,False,False
7b6c18de81be4ad09159f3e038e40167,"Marica,no,es que enserio yo estoy muy buena jaja🤤.",OFF,False,False,True,False,False,False,False
18530c3f67d243168e045b8ff8019bf1,"Verme en esos vídeos que te mando, hasta a mí m dan ganas de comerme",OFF,False,True,False,True,False,False,False
fdd77281a5694b59830ad2e36a59bdf5,Espero que estes 2 vão para o quinto dos inferno,OFF,False,True,False,True,False,False,False
37c408aac64a439f899676d12d75c315,USER WooDworlZ concordo com você...ta parecendo aquela mesma história do Valdomiro USER...políticos hipócritas...o que não fazem pra ganhar votos...,OFF,True,True,False,False,False,False,False
af7c46daa069488abfc4b4414b421248,"puta que paril! bora baea. na boa, vou comprar uma camisa.",OFF,False,False,False,True,False,False,False
ef3bdd4aaf144a7ea1343efdd8544b5d,Isso que é ódio HASHTAG URL,OFF,False,True,False,False,False,False,False
6c9785f12b7c4b3fbc0a2af61b5f31e5,USER Amiga kkkkk bota bunda mole nisso kkkkkk a+,OFF,False,True,False,False,False,False,False
69b744c9ff594ee79dde46c9fe049499,"USER USER Cês tem ensino superior e são um bando de gado analfabeto funcional, tomem vergonha nessa cara pq vcs são uma desgraça pra esse país",OFF,True,True,False,False,False,False,False
ee104e71d8a541c99ad13ac375da1276,USER USER que armação USER doente?? o cara tem a cicatriz e tudo e USER vem me falar q foi armação,OFF,False,True,False,False,False,False,False
46220e665ab6411ebbcbe658141cf5c7,USER Será que tem algum membro do MBL com pelo menos 2 neurônios? É muita imbecilidade junta,OFF,True,True,False,False,False,False,False
61d3af9cde47445f90dfa9caaed0a2fe,Tu poder estudar a biblioteca inteira da Bruxaria. Mais se tu nao for Ser. Se fodeu,OFF,False,False,False,True,False,False,False
6e474589a13b47dc8ce3f1b26529c965,"A felicidade do dia foi saber que daqui a 2 semaninhas tem terreiro de crioulo, oh que sdds daquele lugar. dia 2 é dia de esquecer da vida, tenho até que mandar vir um traje, evento de 10 anos bgl vai ser sério 😨😁🤌🏿🤌🏿",NOT,False,False,False,False,False,False,False
d997209a137346498527d1ddb016e793,cretina URL,OFF,False,True,False,False,False,False,False
4f839acc0a134c788acee07c11adea70,Isso mesmo moro!! Pra cima desses corruptos!! Essas perguntinhas querendo ferrar o senhor está só começando! O senhor é um homem honesto e justo!!,OFF,True,True,False,False,False,False,False
d997baaad26d496794c7d1453ee1db9e,Esse jomal da bolbo e um lixo (insulto) mesmo vocês do sabe falar metiras ja ta na ora de vocês criar vergonha e fazer um jomalismo de verdade 💩💩,OFF,False,True,False,False,False,False,False
8da2727dbfa648699bfd5093d09c6462,Com certeza mais um insano bolsonarista.,OFF,True,True,False,False,False,False,False
d953bae622074476b5130c75847e99aa,"Grande palerma que me fez cancelar a inscrição no canal, inclusive do vênus, há meses. Pra mim ele tem algum tipo de doença similar a uma esquizofrenia leve, que o faz criar versões fantasiosas da realidade.",OFF,False,True,False,False,False,False,False
29f54be3334a4ddda4e96b08fb036159,gente puta que pariu eu ia chorar TANTO miley te amo URL,OFF,False,False,False,True,False,False,False
8ad23b17502442349899fa6ef889c168,MARICA YAAAAA URL,OFF,False,True,True,False,False,False,False
12f636d5b2b04469abc73e5a4f4d788d,"Una más de tus HIPOCRESIAS eres un MENTIROSO y OPORTUNISTA Rigoberto Vargas nunca has estado con ya sabes quien, ahora quieres quedar bien haciendo proselitismo cuando tu siempre has estado en contra de la Cuarta Transformación 4T. USER USER USER URL",OFF,True,True,False,False,False,False,False
847d0ac36d744368b173d5da823f5bb5,Show o vídeo! USER falou tdo USER eu canso de falar sobre essas porra toda!! Obrigado!,OFF,False,True,False,True,False,False,False
21db2f63ccb34856907ba5f2466ca122,"isso é patético pra caralho,a pessoa mais foda disso tudo é a autora que ganha dinheiro pra porra por causa dessas fãs histéricas",OFF,False,True,False,True,False,False,False
72d85b24f1a247d99ec105def640a484,"Ele já fez algo a si próprio, tirar a vida ele USER vai, nem USER USER do pc SiUSERueira fez isso",OFF,False,True,False,True,False,False,False
c2f9e9f35d19476f929b42868371745f,Pediu desculpas porque viu as consequências. Das outras vezes qye falou merda não pediu.,OFF,False,True,False,True,False,False,False
2b03e47af6ec438ea618ede17d75cfdc,"A USER já inventou um novo artigo do código penal hoje no jornaleco deles, chama-se: APOLOGIA A AÇÕES ANTIDEMOCRÁTICAS????....KKKKK só pode ser piada mesmo. USER a ordem, resgate das forças armadas para salvação da pátria agora é crime de acordo com esse lixo (insulto) TRAIDOR DA PÁTRIA chamada REDE USER. Aguardem globolixo, seus dias estão contados.",OFF,True,True,False,False,False,False,False
3b2507d0a73047ac889b7b6ddec78d71,Deixa a USER fazer o trabalho deles! Chega de imoralidade com a Justiça brasileira polícia não é pra blindar e sim pra ponir e levar pra cadeia 👊👊👊,OFF,True,True,False,False,False,False,False
f5213e30a3a64601b68b434e608dccb6,"So pra lembrar se seus pais fossem gays, USER ñ teriam nascidos.",OFF,False,True,True,False,False,False,False
2261e7422bbe4adba42c4389e15262c8,"Acho que vão esperar a poeira baixar, e talvez um dia o USER volte, talvez nem deixe de ser sócio. Foi uma atitude bem planejada trazer um judeu para falar sobre o holocausto. O USER fala muita besteira, distorce conceitos, querer normalizar qualquer coisa, era óbvio que isso daria uma grande merda um dia. Ainda mais hoje em dia, tudo extremamente polarizado.",OFF,False,True,False,True,False,False,False
5566519d528d49f0ab171158110bd48a,"USER simmm, nessa hora que eu mando a merda",OFF,False,True,False,True,False,False,False
4d0d98ffb1b648f3863ade06f4871989,USER do capeta!!! USER =D,OFF,False,True,False,False,False,False,False
430c8138d1564662bfe27e8e20fb92e7,Palhaçada Esse comercial,OFF,False,True,False,False,False,False,False
fe9bfafa317946b6a9bf28daad20f9c6,Burros!,OFF,False,True,False,False,False,False,False
e0e4468221e24d089ca129e7cb0d3a75,O Arthur tem que parar de ficar putinho porque ele deu muita sorte de cair nesse paredão.,OFF,False,True,False,True,False,False,False
ea269ec0be174c84b7de9519771b9851,"USER de Oliveira Nada contra você, mas se ficasse calado faria melhor ao mundo.",OFF,False,True,False,False,False,False,False
853608243ac341b7a119dd42e1070c28,"USER,o cara criar uma coisa do 0 e virar esse fenômeno e dps o cara tem que deixar tudo pra trás,eu não consigo imaginar a dor do Monark,um erro feio causou isso, infelizmente Isso é um reflexo de uma população sem educação básica",OFF,False,True,False,False,False,False,True
0763ee0eb47d49858c6f86ea91b62f0c,Porra a desgraça dos vampiros USERuUSERca mais os vampiros e os lobisomeUSERs serao a mesma coisa aUSERtes eles davam medo pa caralho agora disputam um vagabuUSERda e USER têm USERem a coragem de lutar por ela foda-se...,OFF,False,True,False,True,False,True,False
8c53d627315f48c2b051539b4f8ed9c7,Essa palavra nazismo é igual um palavrão ao estremo é muito forte infelizmente o USER falou merda agora vai ter que segurar a bronca Força USER,OFF,False,True,False,True,False,False,False
df8bd21d0d894654b64421a994cf4bcf,USER deixa de ser preguiçoso vagabundo,OFF,False,True,False,False,False,False,False
4e6952f32c7d40baa67a8ab2b2a9ed14,USER mano é inacreditável 🤣🤣🤣🤣,NOT,False,False,False,False,False,False,False
2ea01e5004ac4fb39bacb5d8121aea39,"USER USER USER Quién es el estado??? puta FOCA ignorante. Violencia común??? EL ESTADO SOMOS TODOS, VOS Y YO, NUESTROS VECINOS, ESE PUTO PLAN NO FUNCIONA, QUE TE HACE PENSAR Que SACANDO SOLDADOS A LA CALLE LAS COSAS CAMBIARÍAN ???",OFF,True,True,False,True,False,False,False
ce8cb23efdd74a7f8296c84f3a50f7e7,"USER não faz mais q sua obrigação, mão de vaca Kkkkkkkkkkk",OFF,False,True,False,False,False,False,False
1489fd40ab1c45a5940fe12372bfa265,A Simoni é pica mesmo a bicha faz milagre na moral 😭😭😭😭😭😭😭😭😭 tô toda macetada,OFF,False,False,True,True,False,False,False
70fd35ecf9e6405998009ccc95125480,"Povo brasileiro e tudo um cambada de burro (insulto) mesmo né, tudo jegue (burro) por isso política não e levada a sério, e eles fazem o que querem com o povo 💔",OFF,True,True,False,False,False,False,True
75ef4f0697d94846928cdeca4d013d50,vou é dormir esses dois tempos de matemática slk velho chato filho da puta fala muito smt seu cachorro,OFF,False,True,False,True,False,False,False
c22387d00aa944029e038bb40fdf6100,"Pessoas fazendo péssimo trabalho: a Twitter: O ESTAGIÁRIO Ah vão tomar no cu, tem estagiário que trabalha melhor do que muito contratado por aí. Escrotos.",OFF,False,True,False,True,False,False,False
7cedb169b2c74968b405b9afa857f54c,"USER ah sim bro, USER a minha interpretação. E sobre o palavrão, não foi pra ofender blz bro? Só gosto de usar mesmo. USER é arrogante mesmo, gostava dele antigamente mas USER...",OFF,False,True,False,False,False,False,False
b5e060d55f9247f69f2cb3ff48b5d689,"USER: como la gente buena se tiene que bancar cosas tan basuras de gente asquerosa para cagarle la vida,no caigo",OFF,False,True,False,False,False,False,False
